id,text,dataset,anger,fear,joy,sadness,disgust,surprise,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
30248,There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30249,Rojo is so bad it's hilarious.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30250,"I'm due for a big change! I've prayed on it, I think I deserve it #positivity ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30251,Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30252,".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\n❤️💛💚💙💜\n311,553",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30253,@_stfukohle it's ok champ you'll make it I'm cheering you on from a far,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30254,Rojo is hilarious,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30255,I'm so playful. lol I need somebody that'll joke with me all day long cause ill never get tired of it.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30256,@LFScott57 Miss Cookie sends her thanks! She's not as spry as she used to be - like me! She doesn't have the adventures the young pups do!,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30257,It's better to be wetter than it is dry' - @RLevin91 certainly found that hilarious #GBBO,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30258,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny  #lol",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30259,"Ooh #hygge, candles, jasmine tea &amp; #GBBO #happy",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30260,"@my2k aaa Cam animated that, so proud of our boy",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30261,@safaridjh but it's so aesthetically pleasing omg,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30262,"#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30263,Peter is aesthetically pleasing to look at,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30264,"Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you  #independent",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30265,I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30266,@KWAYNTjoia it's exhilarating,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30267,So happy my next class is canceled bc..im od tired 😭,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30268,Optimism leads to success. - Bill Kerr @Coach__Kerr #success  #goals,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30269,It's meant to be!!  ,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30270,#smile is the #respect we give everyone.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30271,Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30272,The object of literature is to make man a wiser and happier being. The poet makes us happy because he tells us how we may become so.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30273,Watching Avatar and wondering why I took so long to watch this *collapses in a joyous heap*,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30274,@DuncM1981 @pmallon72 At the risk of being blocked I thought that video from the wake was hilarious.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30275,I want the smoky clouds of laughter to swim about you forever more..,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30276,I'm a cheery ghost.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30277,Watch this amazing live.ly broadcast by @elise_awsome_11 #lively #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30278,Watch this amazing live.ly broadcast by @footballrocks123456 #lively #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30279,Watch this amazing live.ly broadcast by @maisiev  #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30280,"@AJStylesOrg I know they have you a scripted ego maniac but, I was so elated to hear that you are a devout Christian like myself. Phenomanal",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30281,"@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit, cheering you and the dudes on! :)",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30282,@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30283,Accept the challenges so that you can feel the exhilaration of victory. #FocusX10 #motivation #motivationalquotes #quoteoftheday,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30284,Watch this amazing live.ly broadcast by @flydudern  #musically,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30285,"You know what's great about #GBBO ? Contestants helping each other, cheering each other on. So important.",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30286,Accept the challenges so that you can feel the exhilaration of victory.,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30287,@kymwhitley hello Miss Lady I'm sure today brings you happiness and laughter use your voice also to make us laugh  god knows we need it,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30288,Thank you @twitter for the balloons today.  #goodday #48,train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30289,"@LoisJoanneLane Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -",train,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
