id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,dataset,platform,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise,nulls
2018-En-03486,I keep asking myself why I'm constantly drawing Teo w a frown but then I just remember what's going on and I immediately understand,False,True,False,False,False,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2018-En-01689,"My head is anointed, my cup runneth over Don't pour from an empty cup #delight #love #joy",False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01797,"'Manchester United lose out on another Real Madrid target as James...'\n\nOnly joking, and you went and burst a blood vessel for nothing. 😉😂",True,True,True,False,True,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2018-En-02087,#Goals 'Too many of us are not living our dreams because we are living our #fears. ' --Les Brown #success,False,True,False,True,False,False,True,False,False,False,False,test,twitter,False,False,False,False,True,True,False,True,False,False,False,False,0
2018-En-00903,"we all think about it, some more than others \n\n#death #sad #depressed #suicide",False,False,False,False,False,False,False,True,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-03335,"Unrelated: when I see the words crème fraîche, I think of that South Park episode of Randy's obsession with the Food Network. 😃",False,False,False,False,True,False,False,False,False,True,False,test,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2018-En-00442,Getting an unexpected phone call that instantly cheers you up &amp; makes you smile! :) #week12 #itsthelittlethings #smiles,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-00867,@BBCNews @theresa_may 'I'm dismayed at the UK decision to pull out of the EU and I've urged May to rejoin' - EUropean leaders 😉,True,False,False,False,False,False,False,False,False,False,False,test,twitter,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-En-03855,This weather is appalling but at the same time I'm glad it's not boiling anymore,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01573,@markiplier This is ,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-01162,There's really #NoTime to wait on the approval of someone who lives their life in #bitterness and #negativity #NoThanks #ImGood,True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-01083,@chrissyteigen That's a great book.  It will terrify you.,False,True,False,True,False,True,False,False,False,False,True,test,twitter,False,False,False,False,True,True,False,True,False,False,False,True,0
2018-En-02827,@GarimaGupta1508 @SHEROESIndia missing it! Look forward to seeing you all in #Bangalore soon 😀,False,True,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-03540,So good to see @richie_porte smiling and feeling positive from his hospital bed on #sbstdf tonight. Get well soon!!,False,True,False,False,True,True,True,False,False,False,True,test,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2018-En-02972,@idktaehyng the possibilities terrify me,False,False,False,True,False,False,False,False,False,False,False,test,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2018-En-01158,@ZELO96 That's right! Keep laughing and always smile 🙂🙃😉\nNow wat the heck was deleted I just woke up 😉😏,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02673,who knew magnus bane with teary eyes and trembling lips would be my downfall,False,False,False,False,False,False,False,True,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-02098,Thing is ... It's hard to be sober,False,False,True,False,False,False,False,True,True,False,False,test,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2018-En-00844,What a tiring day 😧,False,False,False,False,False,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-00501,Living downtown for the first time while #tiff is happening. Schedule is out today! #excitement #thechildrenact #StanleyTucci #EmmaThompson,False,False,False,False,True,False,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-01935,@ChipotleTweets Never a good experience at 919 E Fort Ave location. I never learn because I love chipotle #terrible #badservice,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-04088,@13ReasonsWhy The little details in life can build up to things that could affect you negatively and eventually make unhappy and lonely.,False,False,False,False,False,False,False,True,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-03454,@lifevantage @MissBeccaClark you should make this for us! #yummy,False,False,False,False,True,False,True,False,False,False,True,test,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2018-En-01978,@imaster78 @ll_DannyM7_ll @TOMGORIANXVII @STSF1_Racing I didn't say it because you left the party and game in a huff,False,False,False,False,False,False,False,False,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-02755,Tue blues,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-03062,@justicemalala The Guptas is the middle man from hell. ..men with cigars sitting and plotting in the dark of night,True,False,True,False,False,False,False,False,False,False,False,test,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2018-En-01285,supportive friend 😄,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-04323,No man read the traffic properly!!! @KFMza @kfmradio @carlwastie  #westuckinthismess #pleasereaditagain,True,False,True,False,False,False,False,True,True,False,False,test,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2018-En-01042,Hate mail... gotta love it!\n#hate #writerslife #justsaying #begin #start #lovemylife #PositiveVibes,True,False,False,False,True,False,True,False,False,False,False,test,twitter,True,True,False,False,False,False,True,True,False,False,False,False,0
2018-En-02947,But then again a smile is always a good 'frosting on the cake' for personal grudges,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-02373,@ReonPirray What about their ball skills.\nThey back themselves.\nSicily has been tremendous down back,False,False,False,False,False,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2018-En-01680,The best kind of self harm is through the mind #depression,False,False,False,False,False,False,False,True,True,False,False,test,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2018-En-00586,"“When I get sad, I stop being sad and be awesome instead.” \n― Barney Stinson",False,True,False,False,True,False,True,False,True,False,True,test,twitter,False,False,False,False,False,False,True,True,True,True,False,True,0
2018-En-01743,Remember when you were a kid and you flipped up the bottom of your shirt to make a pouch and put snacks in there?  #times  #snacks,False,False,False,False,True,False,False,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2018-En-04009,"Thankful for...job, healthy, sober, happy as hell about things...still have a panic attacks every time I put my sunglasses on.",False,False,False,True,True,False,False,False,False,False,False,test,twitter,False,False,False,False,True,True,True,True,False,False,False,False,0
2018-En-00926,"Williams Lake on evacuation alert as fires rage near the city of 10,000+. Developments from overnight + forecast - 5am @GlobalBCMorning",False,False,False,True,False,False,False,False,True,True,False,test,twitter,False,False,False,False,True,True,False,False,True,True,True,True,0
2018-En-01916,This is true horror anime this one,False,False,False,True,False,False,False,False,False,False,False,test,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2018-En-04030,@PearlJam YES!!! Love it!!! 💞💞💞🎶🎶🎶🎥⚾⚾⚾👏👏👏 #thankyou #awesomeness,False,False,False,False,True,True,True,False,False,False,False,test,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
